Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
e3bbe880-4e23-45eb-b783-2f25d7799637,Los andenes,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
993ae32d-d170-4354-abc1-6e0af18e29d0,Los Andenes,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
b2381bb5-eafb-4d9a-8420-ee1043503dd8,Mad Mad Vegan,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
39a3ef78-b73f-4e70-b8f4-c054dd198c42,Mad Mad Vegan,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e64dbb0a-04dc-4694-9ad0-7518d5993a31,Masa Madre,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7b2cc443-8c74-4da4-a5f9-b51b27bbbea7,Mudrá,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6ebf7495-6dbc-485c-a7a8-0dbc03ec2a39,Musgo,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
6c8cb23c-2040-4cf7-a545-787a5af1c3cc,Pizzie & Dixie,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
8e603939-b504-44fc-a6c9-405044ed431e,Plantamientos,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7a1fc568-dc22-4298-8039-2c9820e7c6c9,Punto Vegano,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
7ef91b41-b1a0-4862-9633-ec0d1c5b93f6,Pura Vida Vegan Bar,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
