Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
13ba89f4-cdae-4d50-9070-ccdf5e216e94,Pintucci,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
a736fb41-a943-4e95-a2c7-dd21209bde2e,Pitti Express,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
f3b7447f-e537-49af-b4fb-9d6168b1bd6d,Quinoa,Florence,Italy,Vegan friendly,Vegan friendly,Low,Add hours,P2,skip,,no actionable change
a39ed024-3732-4054-b4c8-12ff7cd19d26,Ramerino,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
77d819b0-cf1e-4e16-8f03-ad1f9caf75d7,Ristorante Ebraico Casher Ruth's,Florence,Italy,Vegan friendly,Vegan friendly,Low,Fix address / Add hours / Add image,P1,skip,,no actionable change
1d39d9fc-43dc-4c6f-8c81-4b92d5c0cfb7,Shake cafe,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
1d09002e-9786-4348-82eb-e27a56beaee5,Shake Café,Florence,Italy,Vegan friendly,Vegan friendly,Low,Fix address / Add hours / Add image,P1,skip,,no actionable change
182348bc-b790-4f47-be82-cc24bb981654,shake cafe & juice bar,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
fd8db2ed-ffbc-4702-a015-76ac684a57ea,simBIOsi Cafe,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
2dce9fc8-510a-4a3c-803c-bd8ed31fed36,Su Guan,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
ba5d8faa-ddec-4640-b761-f8defc597268,Sugar blues,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
a943135b-3f00-48dc-a7e4-192fc17c9a3b,Tamarindo Juicery,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
d4522e0c-e04d-43b7-958a-b79e631ad1ce,Tito Peccati di gola,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
301218ca-76af-4e61-a72d-79cff40c658f,Tratoria Alfredo,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
d454127d-2210-4aaa-84ce-47df8678e117,Trattoria Diladdarno,Florence,Italy,Vegan friendly,Vegan friendly,Low,Add hours,P2,skip,,no actionable change
4f43690f-c614-480b-b12f-619e5f82b92d,Velona's Jungle Boutique B&B,Florence,Italy,Vegan options,Vegan options,Low,Add hours,P2,skip,,no actionable change
0778d60b-61be-4152-b9f4-158911e0ecf4,Venchi,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
12835dc7-a779-4efd-b49f-1f51117a1096,'O Grin,Naples,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
c397cc06-937f-490d-9e50-a4165cbf439a,Antica Pizzeria Port'Alba,Naples,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
91766171-56f6-42b3-af6d-4aaddbee1c4f,B&B Monteoliveto,Naples,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
5ec6eb23-9fb1-45c8-b05a-b464d9742ad1,Caffetteria Nanní,Naples,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
516a0c1d-8326-4f9c-bd62-935fc2a09c22,Darshana Food,Naples,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
8c3eb4ba-3a41-48b3-823d-423dd5055b4c,Errico Porzio,Naples,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
89ddb769-9087-4b74-9da8-3c4dc3be2fdd,Fedele Pizzeria,Naples,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
c41ac3f4-d705-4f2e-9f8a-d2b10a0f03a0,Greeat,Naples,Italy,Vegan friendly,Vegan friendly,Low,Fix address / Add hours / Add image,P1,skip,,no actionable change
